bus_accesses,llc_accesses,cycles,llc_misses,instr,cluster,phase
9547,198885,10912105,1560,5133849,0,0
8225,100292,5611826,1419,2609057,0,0
6545,186009,11205784,1021,5413714,0,0
10282,328108,21607491,1749,10491237,0,0
8398,170862,11203327,1391,5355870,0,0
13248,169801,10866434,2199,5162738,0,0
9221,399846,22167359,1542,10476616,0,0
36498,264616,16938085,6521,7872982,0,0
33575,281969,16917245,5737,7683724,0,0
11273,184107,10893141,1981,5132787,0,0
15438,289931,16803582,2748,7893438,0,0
4044,97578,5643254,692,2660784,0,0
14014,292521,16582887,2473,7810034,0,0
11499,100433,5733255,1942,2598415,0,0
12538,376002,21543504,2185,10282400,0,0
16127,349390,21984797,2757,10357903,0,0
15374,363382,22419210,2569,10601519,0,0
14854,393174,22408042,2606,10582120,0,0
5874,95321,5705959,972,2684213,0,0
3296,182879,10931516,470,5270008,0,0
7225,265579,16879016,1154,8245261,0,0
4033,154459,10455220,697,5151741,0,0
8324,248767,16722386,1354,8137324,0,0
12731,373178,22181212,2350,10542562,0,0
11250,376735,21946355,1928,10322806,0,0
11732,390030,22415746,1975,10542194,0,0
13417,374529,21552302,2273,10053469,0,0
12753,184026,10474478,2151,4833577,0,0
6559,193678,10961237,975,5220557,0,0
17605,392862,21751653,2896,10274825,0,0
13271,388120,21941953,2171,10470009,0,0
10089,352462,21913870,1554,10632304,0,0
19608,365853,22017389,3481,10348347,0,0
38616,176215,10589298,6565,4721729,0,0
11024,99781,6110793,1869,2800882,0,0
12786,375931,21914644,2328,10401809,0,0
18352,382096,21786047,3231,10263882,0,0
17963,382950,21731434,3179,10267311,0,0
13581,175775,10409354,2242,4855939,0,0
17807,348823,21745980,3161,10272306,0,0
16128,358904,22391393,2704,10557192,0,0
11510,165451,9680911,1990,4527644,0,0
11766,371205,21278271,2083,10104540,0,0
6900,177525,10866732,1094,5182578,0,0
5624,89130,5382277,940,2548746,0,0
4977,330019,22326971,820,11054491,0,0
8776,140925,9598524,1477,4643670,0,0
2097,25005,1622341,277,755379,0,0
5306,163236,10904131,841,5256882,0,0
16184,377703,22395068,2826,10622559,0,0
10015,176933,10470812,1644,4878549,0,0
4499,191877,10872109,700,5152334,0,0
7822,99134,5703112,1317,2606510,0,0
6972,384809,22009315,1187,10468574,0,0
10396,295111,16893090,1783,7910773,0,0
10946,292044,16900067,1830,7927345,0,0
13306,396101,21986677,2287,10488855,0,0
12646,194618,10806735,2152,5094296,0,0
10173,88050,5185645,1679,2368452,0,0
4802,373300,22287929,642,10844395,0,0
17336,404648,22418899,2776,10535165,0,0
52555,349407,21560545,9066,9900823,0,0
19422,368599,21513525,3567,10168705,0,0
15942,381090,21958171,2851,10365088,0,0
17184,389146,22003818,2965,10402298,0,0
12892,186392,11025956,2271,5121466,0,0
12700,286336,16837080,2237,7956757,0,0
14287,257833,16472486,2475,7728168,0,0
5546,80382,5620065,948,2596992,0,0
10565,179999,11302411,1735,5302749,0,0
5660,182561,11016441,936,5229677,0,0
14191,366148,21539809,2488,10194499,0,0
8372,176972,10879403,1346,5159441,0,0
7050,346557,21962793,1172,10762565,0,0
9468,318285,21977511,1573,10842342,0,0
13935,335395,21820685,2295,10547704,0,0
16382,389499,22106113,2851,10480412,0,0
13225,297101,16883863,2255,7926008,0,0
6522,382541,21628638,1114,10301289,0,0
11183,202060,11310024,1938,5248484,0,0
13347,381815,21751711,2284,10198393,0,0
14982,388400,21579207,2426,10381681,0,0
16603,397977,22381989,2760,10651003,0,0
16066,381651,22389550,2380,10590204,0,0
10589,183347,10490021,1679,4919915,0,0
13745,400380,22000281,2342,10375214,0,0
45972,348561,21977297,8019,10227215,0,0
16374,181329,10778992,2853,4976380,0,0
8066,177444,10954782,1423,5184902,0,0
19703,376683,22387171,3535,10647040,0,0
16430,392467,22418510,2922,10607647,0,0
19015,369989,21583353,3354,10130206,0,0
16961,377559,22418931,3048,10615082,0,0
11824,253784,16903344,1976,7952560,0,0
9120,349659,21637933,1540,10339068,0,0
14005,280087,16901922,2460,8001358,0,0
12282,269932,16905094,2030,8094826,0,0
5034,168527,10930680,729,5328100,0,0
9171,330400,22403145,1567,11025011,0,0
7969,82977,5725901,1276,2721821,0,0
9567,329063,21594882,1581,10529858,0,0
17152,388160,21972648,2982,10401778,0,0
12585,187231,10450101,2079,4838856,0,0
14843,381250,21760825,2481,10295364,0,0
13343,381761,21546634,2364,10261766,0,0
12532,191936,10871134,2152,5083657,0,0
9981,383779,22185334,1759,10493883,0,0
13334,395603,22392710,2317,10692044,0,0
18290,398244,22238666,2996,10536842,0,0
14450,379385,21981301,2414,10447508,0,0
14802,377965,21596518,2525,10141385,0,0
17462,399749,21743244,2839,10347862,0,0
11386,159385,10453903,1863,4957592,0,0
49234,353248,21803310,8559,10044779,0,0
19084,373034,21960701,3375,10350323,0,0
18229,369905,21711779,3250,10254780,0,0
15367,363106,21553133,2648,10207247,0,0
16535,371577,21738223,2910,10262410,0,0
14162,164370,10433235,2412,4819807,0,0
4849,165980,11064573,732,5202900,0,0
11605,366270,22402431,1883,10649660,0,0
12943,172749,10495428,2214,4886064,0,0
8550,92119,5731083,1471,2616599,0,0
7337,353726,22150669,1174,10763681,0,0
8348,255214,16810433,1416,8210705,0,0
10313,149992,10456950,1648,5114950,0,0
7493,84285,5651009,1222,2643359,0,0
6939,333247,22169343,1182,10862989,0,0
15338,292514,16833442,2721,7937279,0,0
16148,392742,22202779,2759,10471428,0,0
15354,368827,21563271,2598,10157250,0,0
9294,94222,5709934,1565,2606024,0,0
8015,195939,10946590,1350,5176631,0,0
7207,385512,21946741,1257,10481678,0,0
8533,193413,11116908,1440,5240256,0,0
16568,399460,22200749,2732,10511226,0,0
12716,185097,10886107,1989,5113470,0,0
12735,382682,22202194,2108,10623790,0,0
13672,397836,22392821,2375,10599604,0,0
13123,199219,11156846,2168,5292549,0,0
16174,375743,22006456,2776,10540059,0,0
11539,94621,5716348,1977,2612734,0,0
46506,366127,22028286,8259,10206667,0,0
17853,377268,22417503,3225,10545075,0,0
15813,383675,22381297,2910,10592522,0,0
11746,192433,11306385,2020,5272679,0,0
10420,381563,22188455,1889,10584755,0,0
9322,100363,5719598,1539,2624084,0,0
8827,179229,10892888,1491,5148596,0,0
15509,346324,22311581,2748,10496807,0,0
10045,350989,21579702,1663,10246213,0,0
10757,184261,11138518,1886,5244067,0,0
13766,367485,21973949,2528,10430834,0,0
10363,252959,16470630,1671,7996269,0,0
10222,330370,22006165,1685,10789542,0,0
10765,312546,21552601,1705,10580122,0,0
14033,171765,10743186,2366,5019657,0,0
12810,371821,21981511,2291,10428334,0,0
8693,98985,5715017,1468,2656933,0,0
14994,371317,21980156,2633,10420815,0,0
12310,171354,10459086,2093,4872194,0,0
7090,195841,10851825,1228,5124095,0,0
7925,98731,5708886,1321,2646784,0,0
5487,370764,21998822,863,10514966,0,0
7575,98791,5703761,1272,2657782,0,0
7463,189124,10891435,1172,5196619,0,0
7387,98509,5702615,1155,2650968,0,0
12514,383213,22024235,1955,10559684,0,0
7487,98882,5709051,1167,2662521,0,0
6594,193299,10908818,1039,5145767,0,0
8016,98785,5639730,1370,2580258,0,0
5165,99259,5557122,818,2608367,0,0
7911,195846,10896312,1242,5218255,0,0
7120,102132,5631517,1189,2669746,0,0
3269,100032,5601456,428,2705624,0,0
9064,175053,10931410,1606,5211712,0,0
8987,87005,5641474,1600,2626244,0,0
42157,373988,21948734,7420,10186751,0,0
18293,284735,16904034,3285,7898287,0,0
17175,394486,22169338,3088,10491013,0,0
12768,181708,10500810,2145,4894763,0,0
16560,375259,22199531,2912,10567687,0,0
13197,299404,16886718,2276,7981750,0,0
15200,355776,22402415,2749,10593392,0,0
11699,332726,21550707,1877,10168616,0,0
12415,266099,16241673,2099,7656348,0,0
14419,374662,21980197,2490,10460441,0,0
11756,255206,16869291,1932,8156389,0,0
11393,340194,22412883,1865,10887305,0,0
8801,322849,22173980,1356,10905372,0,0
12745,170877,10538168,2122,4931902,0,0
6170,177629,10845149,1051,5126995,0,0
11096,292755,16903309,1894,8002894,0,0
16269,378503,21985004,2870,10413880,0,0
7109,88340,5706268,1201,2655887,0,0
10331,187476,10924984,1775,5110252,0,0
3224,92626,5195666,579,2436774,0,0
10175,377116,22214937,1729,10459497,0,0
14328,388959,22203473,2306,10559048,0,0
13308,298564,16889962,2098,8004722,0,0
10922,379329,21627508,1664,10313265,0,0
11945,194003,11101331,1978,5155269,0,0
12772,395823,22209380,2249,10646756,0,0
5628,86989,5705317,934,2754559,0,0
48554,359063,22019079,8414,10238530,0,0
18918,367071,21938635,3381,10325641,0,0
18299,382969,21739530,3181,10360582,0,0
13323,173711,10445506,2208,4926447,0,0
15705,376873,21725778,2783,10385183,0,0
13384,174570,10883618,2306,5065859,0,0
7450,164487,10648423,1249,5005704,0,0
9624,351506,22390635,1591,10573808,0,0
9214,172812,10482973,1463,4906446,0,0
14604,372510,21981518,2599,10390433,0,0
10945,174595,11326452,1824,5414815,0,0
6438,329260,22167603,1003,10881170,0,0
9851,164913,11178439,1525,5397598,0,0
8965,154826,10786989,1414,5206152,0,0
11703,381564,22321781,2065,10570502,0,0
16520,196873,10908878,2778,5044184,0,0
12077,364859,21965981,2147,10422726,0,0
12097,279978,16886219,1987,7870102,0,0
12233,285543,16906049,2102,7945770,0,0
15352,369522,21977731,2291,10511198,0,0
18464,397936,22390454,2995,10638438,0,0
9366,190730,10870220,1536,5092360,0,0
15632,394511,22201459,2592,10463219,0,0
12185,204677,11309794,2040,5277421,0,0
45811,371169,21995150,7986,10362989,0,0
12922,181777,11343708,2244,5236059,0,0
19777,378317,21998543,3505,10443615,0,0
14842,185992,10933505,2472,5111521,0,0
8975,180972,10686538,1489,5091471,0,0
15596,276609,16916648,2729,8088308,0,0
14846,362197,21990189,2595,10444130,0,0
9799,171100,11234833,1675,5248047,0,0
6364,344796,21747066,1052,10319040,0,0
12138,376641,22394785,2129,10546179,0,0
12592,170603,10390334,2056,4840522,0,0
12319,322306,21766591,2080,10604950,0,0
13047,320939,21955629,1929,10742700,0,0
11251,158211,10931459,1602,5270917,0,0
6490,153449,10695443,966,5221722,0,0
9327,89868,5713854,1567,2646317,0,0
6939,175361,10906681,1151,5126392,0,0
10587,282227,16892102,1797,7940317,0,0
11609,380931,21609670,2128,10262203,0,0
6771,92367,5696643,1140,2641122,0,0
13973,368597,21784418,2436,10227715,0,0
12297,182732,10896755,2102,5082749,0,0
14268,368852,22183475,2196,10574759,0,0
14312,300238,16906740,2263,8015131,0,0
16898,394532,21996523,2642,10494864,0,0
14424,293777,16888473,2424,7925025,0,0
8532,98393,5709723,1419,2622014,0,0
29113,376010,22058869,4988,10435095,0,0
34792,379926,22386897,5969,10321427,0,0
22583,362832,21544126,3969,10181620,0,0
20284,391438,22169605,3548,10610569,0,0
18978,355978,21708064,3300,10328328,0,0
14245,358903,21685312,2429,10253858,0,0
13636,327330,21506201,2308,10086726,0,0
9387,172155,10663713,1497,4987664,0,0
12600,367342,21960067,2181,10354370,0,0
7500,91362,5714145,1229,2617938,0,0
14622,335783,21766214,2327,10493641,0,0
13713,308131,21579994,2032,10640520,0,0
11938,311347,21542987,1790,10550490,0,0
7842,353474,22207244,1338,10542016,0,0
18322,395952,22399551,3209,10645155,0,0
18391,366907,22423299,3169,10546676,0,0
15201,364538,21583718,2538,10145844,0,0
19128,357598,21597880,2995,10152184,0,0
17774,463333,27321879,2639,13036470,0,0
16478,378528,21584814,2678,10216591,0,0
18262,372544,21751730,2957,10206287,0,0
48701,367767,21782370,8218,10034044,0,0
17686,349513,21476032,3061,10098302,0,0
14091,176537,10906558,2391,5117060,0,0
12883,197961,11452547,2212,5428337,0,0
14545,396644,21997271,2508,10609556,0,0
15997,365159,22178609,2779,10549538,0,0
13571,171173,10460467,2282,4838257,0,0
9023,266887,16683143,1573,7912438,0,0
11229,251789,16893635,1846,7921443,0,0
11616,359020,22154044,1884,10478619,0,0
15031,170790,10485066,2510,4796142,0,0
9641,331995,21746905,1582,10543097,0,0
12452,320994,22393883,1865,11046747,0,0
12594,228057,15960040,1859,7747128,0,0
13833,162634,10680966,2274,5034364,0,0
13269,356971,21964703,2245,10279227,0,0
11454,180111,10478362,1951,4899512,0,0
10635,356692,22192399,1799,10563141,0,0
11543,96778,5714792,1977,2585976,0,0
8002,190596,10818353,1474,5066092,0,0
10689,279878,16891298,1767,7892966,0,0
12835,376130,22340827,1943,10534822,0,0
14447,295820,16899050,2274,7909768,0,0
15912,299580,16891849,2709,7899119,0,0
15502,281926,16368455,2534,7656904,0,0
45211,360535,21561491,7883,9970619,0,0
16967,264490,16231745,2878,7534843,0,0
18292,362067,21732590,3219,10321405,0,0
9823,127274,7222988,1709,3379358,0,0
11535,182270,11101255,1943,5212514,0,0
11477,185833,10943938,2014,5150658,0,0
9253,96336,5725216,1551,2614194,0,0
6619,175410,10798773,1175,5122443,0,0
4199,88483,5628271,714,2642943,0,0
12241,335645,22413403,2177,10550032,0,0
8836,272405,16892765,1390,8020590,0,0
13256,362309,22166050,2337,10384536,0,0
12168,314586,21546546,1990,10486507,0,0
9452,154735,10874973,1405,5306452,0,0
9945,323162,22181030,1538,10887433,0,0
12255,254801,16183611,2133,7616166,0,0
6500,86545,5698201,1056,2593020,0,0
6066,188315,11090812,1021,5183738,0,0
8263,95602,5715881,1379,2636076,0,0
6689,356503,22048012,1147,10505291,0,0
13240,280164,16902669,2364,7890204,0,0
9995,373593,21984363,1734,10376467,0,0
11518,375483,22389163,1758,10501216,0,0
14813,192654,11103315,2427,5156675,0,0
12808,373017,22019504,2110,10374209,0,0
8970,98284,5711733,1514,2609630,0,0
45754,367423,22014934,7878,10200508,0,0
18052,358965,22276378,3178,10463508,0,0
13280,94824,5713701,2283,2587747,0,0
4877,103476,6070371,873,2888439,0,0
12010,354574,21568429,2150,10287822,0,0
18683,365769,21994615,3295,10367280,0,0
9019,165864,10866480,1529,5049648,0,0
8352,338845,21975692,1448,10371753,0,0
9157,178745,10932324,1460,5124760,0,0
13681,360984,22037527,2411,10366110,0,0
11702,345527,22408748,1951,10751310,0,0
10242,240968,16815602,1566,8237966,0,0
11585,327115,22381498,1717,10952839,0,0
13139,179958,11232198,2328,5239735,0,0
5928,172779,10810700,1028,5006583,0,0
8461,194911,10902706,1448,5093220,0,0
13581,369523,22198622,2411,10505418,0,0
14026,280647,16898523,2447,7920354,0,0
9445,98365,5715266,1623,2604328,0,0
4941,178231,10906855,794,5122643,0,0
9062,97466,5720855,1562,2629115,0,0
6079,187370,10889035,1009,5159861,0,0
6730,354868,21997233,891,10434735,0,0
9301,185983,11104979,1437,5194448,0,0
11735,374158,22198876,1876,10499946,0,0
41949,378195,22025074,7132,10180833,0,0
25892,179724,11208632,4395,5060883,0,0
11322,361372,22308093,2026,10611814,0,0
13855,114811,6923302,2421,3146196,0,0
12999,186924,11084760,2257,5199871,0,0
17882,365505,22008391,3247,10387256,0,0
14509,273550,16890941,2578,7933065,0,0
9043,343200,22410940,1569,10543230,0,0
8888,367151,22201245,1421,10555645,0,0
14990,367178,22398002,2645,10539655,0,0
11626,162211,11099441,1858,5280861,0,0
12644,313858,21597382,1819,10601924,0,0
6302,82668,5626284,1001,2679980,0,0
13396,342722,21999374,2353,10527471,0,0
8193,91071,5720540,1408,2577797,0,0
7926,378463,21974604,1355,10352713,0,0
16497,368115,22194505,2949,10405063,0,0
7708,91053,5693718,1275,2597700,0,0
10493,127878,7705603,1916,3567172,0,0
9730,337578,19607971,1757,9235691,0,0
14631,198041,11308246,2377,5271581,0,0
5718,175523,10649097,922,4961515,0,0
10813,370142,21568506,1653,10159064,0,0
16398,378803,22416305,2540,10439084,0,0
14484,384186,22091402,2354,10396307,0,0
48794,352761,21597059,8390,9999770,0,0
19673,358355,21524058,3474,10165237,0,0
18576,361041,21728819,3305,10247600,0,0
14269,346077,21519995,2438,10157411,0,0
9861,169356,10912867,1595,5069764,0,0
8699,173753,10589676,1385,4977935,0,0
7978,360279,22330634,1297,10694766,0,0
15641,353122,22324251,2704,10540584,0,0
13855,322963,22178354,2130,10836843,0,0
11723,236221,15931037,1814,7683352,0,0
13844,164971,10493206,2335,4842777,0,0
5148,169811,10861682,842,5084571,0,0
12793,283779,16901703,2204,7901635,0,0
16207,365731,22391775,2925,10548087,0,0
13389,367225,21980023,2439,10467073,0,0
11613,186137,11110641,1969,5130769,0,0
14541,388147,22021910,2557,10423091,0,0
9382,383165,22334690,1649,10516796,0,0
12640,381872,22185075,2140,10445650,0,0
11242,167065,10464598,1832,4821161,0,0
6717,183264,10776228,1108,5062944,0,0
13360,301256,16900706,2260,7952628,0,0
41096,174982,10828144,7129,4947938,0,0
16911,266250,16899532,2908,7894644,0,0
15492,271459,16644089,2734,7860209,0,0
14834,372673,22416066,2653,10620759,0,0
15640,369707,22172825,2776,10509627,0,0
10127,165596,10377417,1771,4865323,0,0
9754,346953,22005845,1612,10446000,0,0
10909,221268,13647993,1801,6444787,0,0
4858,134584,8132523,773,3839643,0,0
15147,359947,22392139,2655,10571489,0,0
10088,149813,10430902,1590,4992835,0,0
7095,160339,10989205,1165,5393749,0,0
9364,162705,10939387,1421,5266383,0,0
5115,81436,5397436,850,2564628,0,0
8888,356835,22315001,1587,10555020,0,0
14427,367179,22412607,2507,10612367,0,0
15273,346176,21564268,2615,10202374,0,0
9682,182368,11237871,1688,5334160,0,0
19085,380261,22206279,3412,10376366,0,0
18545,383294,21558166,3242,10169341,0,0
14689,279047,15941733,2416,7479872,0,0
13217,381541,22178467,2052,10490489,0,0
12946,371264,22172498,2120,10440206,0,0
16936,380862,21554975,2842,10172566,0,0
44248,182385,10768178,7499,4825101,0,0
9992,173920,10983868,1743,5177331,0,0
20935,365878,22437077,3604,10554432,0,0
14763,369177,22164987,2643,10515031,0,0
17664,354658,22001231,3087,10394851,0,0
15098,343484,21712188,2596,10211698,0,0
12534,347698,21527221,2086,10210036,0,0
11703,354639,21771961,1953,10356278,0,0
14745,177157,11089558,2445,5099260,0,0
8686,177037,10944151,1465,5147188,0,0
7460,84029,5704991,1237,2687784,0,0
5654,159861,10962599,843,5394504,0,0
9027,335745,21968787,1477,10688613,0,0
8138,173688,10996612,1419,5147696,0,0
7096,178422,11088037,1163,5146865,0,0
15267,368791,22026246,2732,10509650,0,0
9573,273784,16883569,1594,8104495,0,0
6639,94044,5705198,1134,2705551,0,0
8728,193567,10940372,1493,5129852,0,0
6794,91291,5711176,1136,2595327,0,0
4455,88305,5217020,795,2433218,0,0
5168,98846,5657950,914,2655552,0,0
9792,386656,21961748,1733,10487825,0,0
11505,196177,11121257,1959,5210895,0,0
12898,384310,22205773,1962,10511741,0,0
9770,367129,22392857,1604,10557094,0,0
8381,90604,5401046,1385,2453861,0,0
26193,379594,22318652,4766,10629098,0,0
36279,348827,21604531,6200,9948035,0,0
18227,205293,12664091,3098,5865104,0,0
10174,191019,10860973,1620,5156741,0,0
12396,366015,22235314,2243,10499546,0,0
7481,86767,5710569,1232,2626554,0,0
16025,375327,21995329,2947,10417245,0,0
10687,181479,11297473,1783,5256544,0,0
3969,179903,11072077,588,5259353,0,0
10083,364755,22178374,1762,10539237,0,0
9638,178158,10996211,1633,5167777,0,0
9090,174935,10684788,1589,5007594,0,0
12914,359354,22181266,2236,10578385,0,0
7765,81540,5730192,1248,2748228,0,0
3296,38944,2636093,512,1279802,0,0
4865,113173,7700952,716,3761482,0,0
13215,356149,22320918,2343,10719827,0,0
9629,281536,16896526,1531,7901025,0,0
16540,362312,21587081,2886,10302079,0,0
10620,364028,21968521,1844,10699685,0,0
18217,389507,22151641,3176,10384921,0,0
6801,88694,5638061,1117,2557416,0,0
15921,380733,21767725,2887,10301335,0,0
8994,95728,5657118,1551,2623169,0,0
14680,390086,22409597,2466,10672005,0,0
10266,184347,10397027,1705,4909580,0,0
10090,185847,10781968,1615,5054354,0,0
7118,370850,22198772,1248,10427824,0,0
12002,194913,11311198,2021,5190046,0,0
15672,188955,10895194,2775,5097096,0,0
43290,357395,22395560,7291,10324224,0,0
16654,267099,16449066,2911,7703219,0,0
11974,218142,12389562,2063,5830663,0,0
12491,361334,22408825,2126,10555660,0,0
19330,372117,21546864,3364,10203123,0,0
13425,187772,11110238,2311,5147427,0,0
8267,263466,16424110,1412,7821250,0,0
13186,362112,22017074,2320,10427803,0,0
6282,17213,1141165,1070,449831,0,0
4135,87924,5367859,718,2529542,0,0
14897,265127,16914849,2602,7932089,0,0
3466,59308,3575378,615,1662006,0,0
13209,346165,21509697,2300,10330326,0,0
12430,361056,22411400,2186,10886916,0,0
15114,377525,22386468,2628,10443286,0,0
9074,35591,2006820,1227,607043,0,0
14103,179278,10871282,2472,5057488,0,0
14354,362613,22070771,2461,10723428,0,0
16083,394691,22381901,2838,10589998,0,0
12454,372821,21580901,2259,10125644,0,0
15135,389375,22203969,2654,10590141,0,0
13421,183973,10556425,2279,4923260,0,0
12471,195367,11337005,2011,5324233,0,0
11949,377195,21552048,1804,10295545,0,0
7626,176021,10970301,1205,5119947,0,0
8997,94313,5721447,1445,2604047,0,0
7291,174854,10449576,1156,4844894,0,0
49809,292220,16941656,8330,7645404,0,0
13378,355963,21982530,2375,10385714,0,0
15739,276823,16895172,2732,7933458,0,0
12797,188748,11317484,2190,5249957,0,0
7970,351795,22004558,1409,10441955,0,0
11271,95321,5718110,1941,2635700,0,0
14110,385888,21976846,2470,10464453,0,0
9905,364088,22391230,1700,10732395,0,0
9640,91236,5751461,1572,2648076,0,0
12019,161920,10227440,1996,4786129,0,0
15083,352899,21944627,2701,10373456,0,0
8002,85354,5194775,1411,2368686,0,0
8726,158469,9722466,1585,4544645,0,0
7828,104225,6782663,1307,3241705,0,0
2191,83084,5370296,355,2653052,0,0
10685,264921,16904665,1766,8219113,0,0
7262,183752,10628510,1263,4988896,0,0
13943,370424,22390046,2393,10525460,0,0
16635,363270,21585307,2801,10356157,0,0
13191,380968,22169997,2176,10457482,0,0
18769,375181,21576383,3201,10212637,0,0
16364,378502,21742451,2640,10319831,0,0
15750,385172,21534255,2669,10223717,0,0
15038,377537,22119380,2389,10390787,0,0
11809,370030,21561952,1933,10100347,0,0
34225,178803,10934642,5889,5009148,0,0
21844,98408,5708342,3637,2487403,0,0
12880,341711,21622890,2248,10224707,0,0
15181,268880,16819961,2576,7917335,0,0
13223,358743,21777862,2370,10242457,0,0
18758,364071,21995109,3379,10402223,0,0
11303,362280,22185434,2045,10616966,0,0
7455,90807,5628163,1264,2634878,0,0
9859,169489,10622089,1721,5006980,0,0
15188,354241,22396233,2739,10530917,0,0
10175,88037,5740011,1723,2620836,0,0
8959,172205,10421471,1474,4879190,0,0
6145,174762,10871453,1009,5225136,0,0
4660,32681,2166937,793,1022082,0,0
5691,225332,14637551,895,7211900,0,0
9922,166860,10262644,1766,4883746,0,0
6632,209515,12126362,1141,5686839,0,0
14033,368634,22170221,2413,10442100,0,0
12901,177478,10510510,2191,4923700,0,0
11527,386909,22196356,2040,10632270,0,0
12477,381719,22403778,2169,10470883,0,0
13714,179488,10463970,2306,4876334,0,0
16290,379503,21751137,2802,10347341,0,0
14163,183206,10453179,2385,4861026,0,0
17581,394216,22184691,3083,10445229,0,0
10996,294478,16830178,1880,7880935,0,0
2311,87867,5133528,351,2443373,0,0
12614,384107,21980564,2251,10476740,0,0
47303,280731,16941723,8021,7723350,0,0
15581,270525,16898999,2733,7911698,0,0
14572,357119,21827160,2538,10437225,0,0
8239,184801,11242831,1430,5241931,0,0
8255,169871,10990049,1385,5128983,0,0
9237,186166,11261572,1624,5298219,0,0
13561,355013,21596369,2353,10285111,0,0
10957,361358,22392660,1932,10759968,0,0
8875,85251,5742207,1473,2611317,0,0
16729,336291,21590919,2920,10171024,0,0
10024,91064,5460494,1780,2456900,0,0
8995,175858,10919326,1548,5161292,0,0
8858,343404,22192947,1568,10928460,0,0
11863,280149,16891882,2051,7916205,0,0
14873,370193,22060496,2520,10378594,0,0
13939,400205,22180486,2415,10501982,0,0
11292,189141,10472005,1894,4845039,0,0
5530,91957,5394344,958,2482284,0,0
7266,281329,16830242,1216,7926546,0,0
8966,97939,5702896,1544,2619998,0,0
13368,385640,22000095,2379,10484438,0,0
13738,193193,10887958,2330,5054716,0,0
7911,189937,10991063,1423,5143085,0,0
16339,402023,22020704,2909,10421689,0,0
16198,387467,21985353,2645,10379484,0,0
9016,188192,10592068,1620,5008100,0,0
11070,381232,22218734,1862,10529770,0,0
43038,189835,11349594,7351,5094481,0,0
15329,370181,21849618,2720,10333491,0,0
14267,184100,10927923,2375,5091846,0,0
12513,285073,17073838,2190,8134783,0,0
10360,98778,5704050,1762,2639276,0,0
5950,180745,11089197,977,5241544,0,0
11810,263300,16809579,2157,7858098,0,0
6575,93173,5627359,1169,2622532,0,0
13963,368791,22405153,2490,10656012,0,0
8778,354931,22396028,1519,10844651,0,0
14180,158089,10476078,2358,4802133,0,0
12742,352130,22161861,2325,10480432,0,0
9183,176010,11207588,1637,5409605,0,0
10077,345006,21605869,1781,10526299,0,0
10854,366740,22383522,1874,10487005,0,0
12466,185117,11310579,2045,5234069,0,0
8000,193084,11075360,1304,5267603,0,0
12956,411869,22165207,2318,10467059,0,0
10507,193018,10909553,1728,5029890,0,0
13412,366644,21790501,2276,10225055,0,0
14908,373506,21563055,2677,10314893,0,0
13235,191399,11300741,2200,5243299,0,0
9757,195617,10935445,1683,5173599,0,0
16682,303284,16816705,2916,7925313,0,0
10086,387019,21609266,1690,10303539,0,0
11328,199744,11117308,1929,5214530,0,0
6555,95339,5379952,1170,2512201,0,0
12759,196322,10925530,2180,5076284,0,0
4330,190318,10880631,698,5088753,0,0
6419,100524,5701848,1066,2632777,0,0
40693,277940,16418364,7156,7579454,0,0
16100,189531,11305052,2641,5268575,0,0
10884,379379,22167159,1875,10671126,0,0
5065,16822,923719,897,370613,0,0
8966,267335,15863793,1538,7454132,0,0
12397,265222,16905530,2135,7938651,0,0
16632,368391,22010213,2911,10387990,0,0
10810,361259,22436547,1851,10860065,0,0
10871,254179,16911572,1847,8053406,0,0
7895,170048,10738207,1358,5039929,0,0
12485,345288,22393793,2247,10775847,0,0
11743,342013,22201279,2040,10789981,0,0
15363,359381,21566434,2596,10041913,0,0
6488,175460,10351655,1076,4766715,0,0
15803,384463,21967801,2671,10378420,0,0
5462,101913,5382973,959,2497972,0,0
8454,199508,10630817,1442,4968827,0,0
7104,274161,16582883,1162,7737850,0,0
12615,185467,10910760,2126,5093735,0,0
12559,373619,22184182,1961,10492174,0,0
11937,185458,11117464,1977,5188500,0,0
14578,395219,22014037,2660,10451806,0,0
12284,296715,16893632,2034,7950325,0,0
16643,391335,21979174,2754,10320945,0,0
49778,365868,21607729,8724,9778328,0,0
15868,187717,11318934,2693,5245329,0,0
8969,186364,10910895,1449,5199294,0,0
12687,112467,6654486,2128,3046665,0,0
7634,273984,16403826,1256,7936136,0,0
9519,359567,21995284,1734,10398263,0,0
9356,160658,11074974,1551,5177782,0,0
14886,363655,21794854,2670,10288503,0,0
9719,177298,10958550,1635,5207187,0,0
8938,341067,21987055,1549,10704330,0,0
10781,168815,10893644,1848,5016899,0,0
13415,357973,22178741,2409,10490633,0,0
12334,173806,10690846,2058,5058945,0,0
12636,358677,21751114,2154,10527377,0,0
7660,95541,5630970,1271,2635734,0,0
12415,361786,21531817,2188,10112558,0,0
10687,365595,21959008,1772,10269461,0,0
17069,392617,21574081,2921,10166521,0,0
12321,366569,21780582,2050,10224053,0,0
12483,182689,10459872,2057,4852282,0,0
10201,185925,10916463,1644,5097904,0,0
13353,387225,22354509,2270,10602443,0,0
18848,397074,22417538,3242,10658107,0,0
17056,368592,21550023,2817,10047631,0,0
10429,98335,5628683,1792,2555257,0,0
41267,364738,21601721,7267,9984432,0,0
