bus_accesses,llc_accesses,cycles,llc_misses,instr,cluster,phase
296971,170002,16966198,54671,3141168,0,1
369664,214377,21422822,68857,3977384,0,1
196464,109144,11190738,35645,2066113,0,1
551295,218741,22223533,89848,3049259,0,1
538035,161938,16997862,79064,1574500,0,1
541298,180503,21972058,85382,3231846,0,1
291823,120115,16967010,57938,2709810,0,1
103472,41390,5791922,19972,939899,0,1
187915,77832,10893342,37583,1759414,0,1
292851,120561,16964005,58230,2722387,0,1
294945,121317,16991454,58546,2748321,0,1
197413,102557,10869239,35659,1962470,0,1
293475,168505,16970655,54202,3120902,0,1
294742,168838,16995698,54128,3136422,0,1
313952,167826,16977990,57445,2978170,0,1
500038,164625,16993386,80807,1346640,0,1
388799,128994,10876497,61656,1359133,0,1
815099,265860,16970009,131108,1755196,0,1
368908,150069,16967122,72879,2925637,0,1
368141,151402,16957721,72787,2954478,0,1
465855,191919,21427164,93218,3729639,0,1
226395,106444,11197467,41178,2026442,0,1
379583,221583,22181078,70877,4091753,0,1
105415,58430,5794206,18786,1088915,0,1
283236,161468,15927826,51756,2984136,0,1
98983,56334,5658787,18372,1066982,0,1
374797,172238,16865974,64295,2730123,0,1
796091,234398,22235198,114759,2020379,0,1
403169,119457,11392484,58377,1049445,0,1
443223,167687,21485482,79050,3834370,0,1
205788,81238,10487151,39166,1704205,0,1
208561,83402,10760315,40085,1752270,0,1
329420,131002,16976754,62917,2744735,0,1
436823,171478,21941161,82276,3560173,0,1
374723,216998,21498774,69218,4002010,0,1
187778,109112,10853026,34963,2025462,0,1
385680,221572,22225566,70943,4122989,0,1
571307,239456,22469544,96551,3162922,0,1
694520,227345,22414622,109266,2828731,0,1
251181,100980,11385298,49120,1980015,0,1
238118,98142,11065900,47709,1922386,0,1
477759,197450,22204902,95301,3831190,0,1
243979,98542,11241974,47983,1912299,0,1
388400,214304,21480666,71310,3969637,0,1
102678,57106,5792986,18446,1060133,0,1
181779,106431,10660135,33604,1978861,0,1
294173,167661,16995774,53953,3131772,0,1
493899,222627,21975245,84030,3467203,0,1
617532,182690,16972100,89285,1592718,0,1
687715,209359,21426362,99972,2825802,0,1
422659,168434,22198366,81039,3505424,0,1
218347,85815,11185218,41184,1786639,0,1
411296,164432,21489950,78632,3424836,0,1
416748,166808,21463663,78465,3428726,0,1
195748,109412,11132614,35122,2035124,0,1
185044,109483,11047216,34916,2023422,0,1
386937,224849,22466447,71211,4147278,0,1
297502,168295,16977334,54485,3148574,0,1
663295,238943,21412919,107437,2350118,0,1
603867,209788,22223353,100720,3351988,0,1
242248,97583,11147574,47331,1905736,0,1
465706,191047,21539106,92229,3706597,0,1
479825,203423,22422490,93851,3897053,0,1
369970,215356,21498079,69069,3959832,0,1
293022,170001,16996190,53731,3158697,0,1
383069,218169,21981956,70507,4060926,0,1
705144,234177,22392162,106887,2495301,0,1
402975,119903,11268978,58561,1051280,0,1
605989,197167,21976467,93811,3199118,0,1
329441,131101,16983322,63071,2742489,0,1
421807,168523,22003422,80500,3497920,0,1
326203,130150,16967902,62427,2707635,0,1
332623,139301,17002543,61306,2833752,0,1
378577,219425,21942890,69958,4041036,0,1
181191,103757,10368854,32921,1917731,0,1
185336,107603,10808772,34292,2000074,0,1
407146,226149,22442342,74365,4154822,0,1
381757,121303,10913278,59498,847271,0,1
389394,122345,11056671,60054,855712,0,1
408391,154175,16971410,73074,3135086,0,1
463017,192255,21415168,92683,3742587,0,1
487614,199400,22438450,97007,3878962,0,1
224794,100186,10666930,40808,1924978,0,1
289992,170206,16910645,54417,3145950,0,1
203634,115872,11385586,37161,2135990,0,1
383490,219915,21550261,70172,4077794,0,1
557688,230057,22409902,91145,3324224,0,1
762834,225651,21487414,110286,1940500,0,1
481910,154513,16989574,73190,2617934,0,1
422041,167949,21970486,80879,3488918,0,1
330460,131711,16966077,62851,2755471,0,1
115171,45026,5784485,21612,943832,0,1
210328,84782,10868112,40628,1769691,0,1
340399,135672,16974730,64639,2770303,0,1
296221,169698,16990490,54132,3142685,0,1
185336,108641,10868113,34781,2013469,0,1
294838,170911,16975515,53965,3166537,0,1
295249,167418,16986737,54141,3133599,0,1
264223,113390,10873408,45382,1549693,0,1
766865,242304,22427138,116993,2335674,0,1
249375,98828,11176986,48173,1939682,0,1
229910,94018,10573890,45796,1846700,0,1
370502,151887,16966600,73197,2980736,0,1
235913,96804,10842665,47167,1900702,0,1
456243,211703,22415538,86585,4043878,0,1
105659,57621,5772669,18629,1077042,0,1
190977,111532,11060659,35815,2070503,0,1
369618,216854,21416156,68743,4020687,0,1
199349,112120,11386914,36390,2111943,0,1
620222,226741,21737402,97168,2812607,0,1
403019,119770,11386822,58523,1051316,0,1
365947,108194,10267933,52825,932603,0,1
412246,141166,16986294,66218,2855679,0,1
207104,83285,10829515,39995,1739886,0,1
323919,128655,16966858,61860,2683753,0,1
221719,87965,11386807,41917,1837905,0,1
207891,83856,10866073,40208,1745691,0,1
113356,44238,5783079,21171,924231,0,1
206051,82577,10832248,39632,1725901,0,1
388691,212579,21857971,71162,3983961,0,1
100830,56566,5656182,18008,1029315,0,1
188351,111092,11139111,34910,2053852,0,1
380256,217483,22004658,69930,4040538,0,1
406830,176125,16974982,69003,2484853,0,1
753802,238582,22449213,115211,2556296,0,1
239437,95913,10884230,46640,1875529,0,1
236183,97117,11029510,47187,1901704,0,1
364686,149203,16967416,71951,2916858,0,1
456438,187700,21411111,91345,3654742,0,1
208986,110799,11195358,36927,2066477,0,1
193404,111495,11004598,35746,2050040,0,1
105134,58725,5799609,18783,1080489,0,1
187130,110315,10863056,34601,2048809,0,1
385934,221191,21949514,71123,4112572,0,1
106536,57880,5819370,18835,1094017,0,1
708960,222973,21401758,105351,2171843,0,1
746077,223258,21926191,107227,2456118,0,1
440528,170233,22256653,82134,3576568,0,1
114184,43814,5767318,21084,921705,0,1
206099,82033,10822445,39623,1725832,0,1
406801,163692,21385315,78406,3414991,0,1
220295,87090,11354670,41892,1823019,0,1
404726,199720,21720282,74444,3818697,0,1
294288,169297,16977015,54295,3127024,0,1
293579,169875,16989666,53661,3160636,0,1
405377,221927,21983902,74639,3997289,0,1
599446,189290,16974306,93033,1308734,0,1
555327,199396,21409307,94591,3437580,0,1
242695,99749,11197232,47596,1945090,0,1
475804,199010,22214230,94550,3870292,0,1
368403,151540,16977806,72275,2928472,0,1
383592,223482,22413354,69332,4378937,0,1
193883,111305,11219242,34229,2195143,0,1
178736,104366,10574103,32244,2065202,0,1
290891,166068,17003278,52192,3313551,0,1
715797,230430,21957442,106966,2389807,0,1
783416,231882,22402428,111553,2590484,0,1
432900,169502,22305727,81628,3551222,0,1
211268,82699,10883794,39817,1732028,0,1
209594,85206,11106921,40329,1787515,0,1
330121,130947,16972248,63077,2735346,0,1
416479,174208,21438268,78049,3543469,0,1
200254,113304,11191666,36320,2099001,0,1
385630,226666,22181069,71685,4176074,0,1
200825,113060,11403006,36421,2096427,0,1
413279,221776,21949001,75861,3846132,0,1
207160,65714,5794935,32248,470083,0,1
388380,122024,10885815,59949,852241,0,1
320211,105410,10805071,49584,1707471,0,1
370388,149605,16967050,73023,2931253,0,1
461009,190365,21408728,92122,3716750,0,1
491463,198308,22286908,95923,3873974,0,1
390321,226220,22229486,72359,4171120,0,1
295682,170445,16991788,54120,3171092,0,1
501647,178606,16978189,78220,2150520,0,1
598751,176882,16987844,86478,1546720,0,1
616987,198296,21968114,94231,3135374,0,1
327628,130038,16965323,62596,2713668,0,1
113967,44249,5787578,21289,929944,0,1
206924,83606,10857147,39726,1752292,0,1
417006,167748,21846670,80651,3493174,0,1
219955,87065,11370105,41720,1816656,0,1
398315,211355,21711298,72445,3965518,0,1
299523,173404,16971470,55121,3204659,0,1
295556,169019,16998760,54098,3145248,0,1
186775,107505,10872462,34758,2010036,0,1
510788,186605,16976690,82787,1930327,0,1
556654,178216,17001390,85352,2145048,0,1
235254,95877,10853018,46644,1878752,0,1
369576,150127,16965508,73086,2934494,0,1
369497,151171,16986904,73020,2959165,0,1
461670,204044,21938606,88859,3903263,0,1
184701,104376,10417394,33539,1929105,0,1
189391,111108,11094937,35634,2068525,0,1
293767,169803,16975345,53748,3147610,0,1
367857,212099,21433418,68399,3964045,0,1
343557,114863,11196356,52300,1274669,0,1
792468,234538,22215934,114585,2017315,0,1
363179,109114,11269314,51255,1639447,0,1
213621,82670,10881655,39812,1732065,0,1
102005,41012,5344158,19751,849077,0,1
107373,43267,5667842,20857,911057,0,1
329787,130300,16966925,62976,2731035,0,1
412176,165891,21427739,79550,3460717,0,1
216945,85586,11158440,41198,1793229,0,1
406884,207520,22236402,74976,3942376,0,1
389472,227210,22444198,71847,4202344,0,1
194903,108833,10897001,35114,2027198,0,1
414418,216741,21534634,74903,3759633,0,1
600147,188983,16974002,92851,1306124,0,1
577751,265286,21410743,86334,2724362,0,1
481050,289453,22216458,81291,3959263,0,1
238885,141457,11145898,39737,1958296,0,1
578305,352763,27136354,98373,4792916,0,1
328191,171943,16987542,64089,2616182,0,1
279885,158096,16369786,60545,2377843,0,1
93120,54319,5641783,20868,829429,0,1
379330,215724,22408342,82749,3260879,0,1
408998,196684,21481764,87097,2701023,0,1
388570,202221,16993997,67936,2781535,0,1
467608,283573,21968038,79162,3874774,0,1
357464,217218,16977935,60545,2980220,0,1
247294,146501,11400758,41260,2020496,0,1
227470,110823,10859342,40577,1721597,0,1
378019,216421,22440005,82798,3265837,0,1
371893,211428,21941445,80929,3185939,0,1
186032,106615,11113058,41021,1623576,0,1
437987,201481,22219823,92393,2689888,0,1
421212,218631,16982578,62920,2825542,0,1
570469,290669,21957601,113575,3514214,0,1
441025,224276,16971787,87528,2723721,0,1
409271,194655,16986407,80099,2687638,0,1
393135,207004,21967030,89849,3161690,0,1
300734,156614,16961784,68237,2419164,0,1
310945,158746,16989503,69979,2406313,0,1
215120,97543,10853253,45202,1309590,0,1
418778,191100,16967549,80750,2476264,0,1
431098,219388,16983111,85750,2674346,0,1
272684,139779,10860935,54601,1710954,0,1
450163,217452,16965255,86312,2719227,0,1
210535,104657,11253868,45690,1616047,0,1
98405,52432,5649271,22840,821006,0,1
189052,100871,10849642,43678,1564380,0,1
107681,53899,5658843,23414,820537,0,1
393502,211402,22240681,91917,3251497,0,1
222653,103849,11382417,47203,1470059,0,1
220076,99618,11061371,46104,1333817,0,1
612469,249126,22414234,109524,3398137,0,1
579446,296508,22375398,115808,3586174,0,1
282661,142226,10933573,55563,1736719,0,1
471138,241101,21482246,98876,3259065,0,1
206457,106693,11410790,46365,1647837,0,1
182912,96339,10341131,41864,1489401,0,1
374998,200389,21392896,86997,3075810,0,1
216644,103282,11379013,46806,1492407,0,1
219845,96737,10852974,44810,1297339,0,1
254952,127307,11042907,52320,1598520,0,1
440580,223024,16970357,87338,2719400,0,1
432046,219625,16984905,85909,2679325,0,1
485683,248488,21947636,102112,3359759,0,1
106094,52677,5643294,22953,802626,0,1
195098,104321,11224000,45251,1613938,0,1
373332,199500,21402728,86638,3066372,0,1
206785,104804,11375954,46145,1601001,0,1
444613,195934,21692071,91497,2776879,0,1
166928,56504,5773354,27268,845960,0,1
305772,131862,10803948,55222,1612319,0,1
544394,279290,21386621,109140,3380104,0,1
294800,149169,11379273,58220,1819299,0,1
283062,142941,10869386,55680,1740163,0,1
212534,109450,11081635,46665,1620639,0,1
307967,160663,16961115,69836,2469919,0,1
12599,6252,635475,2473,82127,0,1
290488,153319,16262559,66410,2365435,0,1
404768,204511,21979127,90853,3040609,0,1
352421,160831,16971131,72550,2110543,0,1
550953,282330,21414619,110463,3421825,0,1
291214,146748,11401430,57567,1798759,0,1
518584,264353,21717387,105370,3341426,0,1
307700,161048,16982241,69963,2491570,0,1
389736,205031,21914306,88994,3149184,0,1
393343,198372,21502309,88205,2939177,0,1
506179,206611,22184372,96968,2998560,0,1
395701,119532,10417846,58967,913518,0,1
744679,202497,21982506,100727,2129138,0,1
594924,161646,16971534,80468,1723253,0,1
958680,296592,21981650,122386,4721949,0,1
135601,75572,5671316,17420,706823,0,1
262282,150833,11229636,34086,1426962,0,1
226423,126565,11249624,33073,1830674,0,1
197107,120468,11203882,31999,1926844,0,1
306840,182076,16985307,48708,2932438,0,1
387518,177352,16372746,66715,2743046,0,1
164711,61482,5679914,30146,921951,0,1
497358,184750,16976050,90759,2739814,0,1
569040,198935,21400982,93059,3596450,0,1
128331,42039,4426171,20712,517304,0,1
394752,131134,10885482,64560,1033684,0,1
757744,297571,22187560,125947,2425866,0,1
312816,183800,16997150,52037,2711134,0,1
408636,239529,21979182,67921,3526414,0,1
522116,193642,16969026,95237,2877592,0,1
527542,201404,17000578,94058,2886989,0,1
523582,301453,21954866,67631,2824777,0,1
251156,92311,5841986,38959,528758,0,1
524803,167728,10366809,82699,882757,0,1
267855,94312,10775061,41973,2052065,0,1
625189,235390,22447950,95265,2666532,0,1
267486,151763,11138981,34497,1432357,0,1
455183,263271,21988558,65999,3403177,0,1
203010,120313,11168312,32099,1931997,0,1
323034,194578,18020234,51701,3100225,0,1
271294,113365,10418716,48225,1709282,0,1
654083,242920,22196662,119510,3590230,0,1
559329,196083,21185016,91761,3575782,0,1
527683,173665,15914780,85571,1641493,0,1
692654,248518,17027179,114210,1645746,0,1
10351,5669,477074,1639,67095,0,1
398297,236279,21867608,66610,3460742,0,1
394927,234145,21534462,66248,3436210,0,1
80601,32744,2870659,14293,472799,0,1
257855,95946,8428916,47218,1428380,0,1
69419,24841,2161701,12185,363919,0,1
608474,225229,19714864,111376,3344636,0,1
399636,225866,16632770,51872,2140715,0,1
135356,78511,5798010,17741,752584,0,1
43812,26529,1910430,5937,244533,0,1
427022,148907,9159949,67344,742745,0,1
583177,195238,16633519,91616,2560572,0,1
188580,62049,6681401,30269,756552,0,1
420131,156322,15176843,63180,1811227,0,1
103248,58880,4325253,13344,536830,0,1
294658,168512,12572174,38374,1584895,0,1
430116,249532,21928810,64069,3534208,0,1
488536,231618,21408675,84737,3566485,0,1
225942,83342,7596287,40929,1228792,0,1
202000,74332,6882820,36532,1093830,0,1
110737,41421,3898285,20285,624037,0,1
262308,102107,10907900,45655,2505398,0,1
191091,64288,6878849,31434,783106,0,1
662235,217149,20982876,106892,2247123,0,1
245712,83075,5159651,41088,371330,0,1
427038,148446,10156366,70292,927138,0,1
288754,172268,16029726,48342,2516119,0,1
65808,36067,3347126,10296,519409,0,1
138494,81043,7644821,23188,1208544,0,1
198771,118122,11037113,33551,1748123,0,1
129017,75553,6859471,21299,1079604,0,1
456424,182425,16319784,83249,2712246,0,1
293369,108534,9684035,53650,1607417,0,1
250644,92500,8311778,45579,1384142,0,1
537036,297922,22116878,71557,2942468,0,1
209489,100296,6870115,30511,772719,0,1
566473,181401,10412078,90047,751985,0,1
612962,205333,22171990,96340,3414135,0,1
145128,46822,4982116,23214,580230,0,1
5778,2551,215907,984,26324,0,1
73314,24582,2481812,10371,349220,0,1
363765,213763,18962184,60678,3123262,0,1
404633,241115,21419922,68193,3551398,0,1
60365,33818,3028850,9677,495505,0,1
277942,141279,11140943,33307,1730818,0,1
460144,212034,16904594,54600,2564095,0,1
661228,245831,22434306,120882,3634208,0,1
292101,107432,9720045,52852,1598716,0,1
13609,5698,580125,2485,89263,0,1
273768,110238,11099193,54092,1637010,0,1
368069,147857,14798149,72468,2181601,0,1
348111,136882,12893363,67187,1995330,0,1
39434,14990,1340615,7243,215974,0,1
116742,43644,4012846,21298,653780,0,1
304080,113373,10342305,55626,1689300,0,1
374867,138728,12596195,68167,2043489,0,1
231660,89192,9879676,38885,2234219,0,1
607492,197992,21052271,97340,2434741,0,1
166854,87482,6397370,21669,837803,0,1
247913,141074,10398970,31914,1319563,0,1
146280,84433,6190141,19186,782916,0,1
194300,109256,9188558,28744,1452399,0,1
41270,24239,2245080,6596,382014,0,1
2447,1579,106281,368,15484,0,1
194587,116045,10849093,30746,1857068,0,1
68112,40938,3807724,10906,647507,0,1
119130,71236,6684312,19186,1137497,0,1
51392,30246,2820524,8149,477590,0,1
105495,61206,5785854,16552,986836,0,1
227349,116923,10977736,37890,1864961,0,1
291199,108454,9762906,53157,1591814,0,1
199972,75473,6765810,37007,1107494,0,1
321207,119331,10830510,58648,1779960,0,1
580670,228198,22206837,111926,3392514,0,1
426083,170252,16989346,83555,2519520,0,1
3126,1659,121884,560,17775,0,1
279821,105337,9716704,51930,1557330,0,1
203927,76051,6835730,37235,1110518,0,1
526019,195025,17700645,96317,2892420,0,1
257720,89219,6817990,43090,616303,0,1
516119,176698,12507946,85816,790690,0,1
346979,111526,6478267,55338,447226,0,1
225245,71834,4355043,35632,314877,0,1
285321,99082,10874114,44151,2132370,0,1
492966,159833,16961354,78536,1984951,0,1
832743,279520,18671082,138278,1381279,0,1
163708,92725,8582526,26833,1350808,0,1
403494,238383,22241810,67545,3500854,0,1
304900,182372,16634902,51010,2665238,0,1
62513,28411,2435573,10316,401500,0,1
580266,216920,19492042,106606,3201547,0,1
35953,13174,1175339,6318,187720,0,1
298940,110461,10128340,54331,1645915,0,1
159912,61508,5661196,30282,903844,0,1
122715,49219,4532512,24271,723491,0,1
187723,75370,6883026,36689,1102143,0,1
281568,112008,10416773,55378,1678166,0,1
298952,117533,10818880,58051,1771130,0,1
184457,68206,6150586,33366,993419,0,1
316515,118479,10719979,58118,1755881,0,1
172548,63491,5787289,31174,949142,0,1
119386,44254,3985890,21779,651348,0,1
201848,78041,6825655,35950,1096680,0,1
253648,147572,11037026,33384,1412224,0,1
34690,19712,1451026,4589,180801,0,1
723622,312840,20865891,107390,2173935,0,1
410885,138206,11402604,63507,2000938,0,1
320935,104598,11041966,51258,1302710,0,1
426576,161864,15268710,64700,1820246,0,1
256584,146417,10920942,33340,1388967,0,1
470206,271305,22297022,66933,3368720,0,1
121362,72892,6737658,19302,1162272,0,1
123874,74162,6886024,19858,1174409,0,1
48807,26709,2486650,7325,420744,0,1
272542,162754,15198725,43777,2606382,0,1
93467,45243,4278997,15135,732723,0,1
203047,76008,6876115,36889,1106764,0,1
294613,110137,10077658,54034,1639281,0,1
612605,231091,21412873,113521,3429862,0,1
284620,113039,11197726,55532,1680157,0,1
153177,61185,6031235,29995,894144,0,1
163728,66223,6488459,32110,977114,0,1
21318,9498,906476,4101,143457,0,1
644382,245637,22020982,121101,3630071,0,1
385420,141964,12489803,69925,2117901,0,1
41234,15209,1303115,7352,219956,0,1
42970,16186,1454565,7688,247591,0,1
430219,152153,10825619,74438,1051391,0,1
167158,58574,3880201,28587,248302,0,1
333256,112309,6849193,55389,460124,0,1
840810,277111,22402830,132333,3094235,0,1
303784,98343,10399711,48471,1210115,0,1
17498,6136,653984,2723,88385,0,1
250219,109747,10610411,38740,1576890,0,1
1054,1101,102070,167,11038,0,1
391282,234153,20827229,66054,3423606,0,1
31620,17594,1553216,5054,240843,0,1
176735,104836,9476433,29712,1561259,0,1
459215,275452,20955038,62775,3311811,0,1
240537,140643,9744203,27379,1515172,0,1
360941,133635,12193567,65616,1973429,0,1
594398,220560,20109557,108585,3265111,0,1
88574,33039,2939715,16173,493583,0,1
465093,187108,18645477,91927,2749830,0,1
147087,57656,5789744,28257,860651,0,1
272926,109977,10792182,54057,1634563,0,1
400619,149697,13617797,73403,2216736,0,1
333272,123552,11380223,60782,1841650,0,1
576506,208966,21567028,98020,3877865,0,1
482792,155354,16973470,76260,1944597,0,1
514263,286290,21420558,65427,2708901,0,1
245437,137894,11389833,35242,1794707,0,1
386450,233780,21745330,62002,3719735,0,1
309070,181230,16990570,48974,2917684,0,1
661039,245563,21955011,120680,3615114,0,1
622939,236720,22401786,116248,3526124,0,1
278900,111382,11290653,54547,1645299,0,1
569877,224721,22017810,110413,3301998,0,1
506973,187130,16982630,92389,2793444,0,1
765987,267566,21965980,130757,2424602,0,1
864162,281560,16972466,139090,1174259,0,1
455095,153943,16988851,70994,2853736,0,1
808596,267639,21981974,132240,2046275,0,1
622120,278734,22413982,103149,2997767,0,1
205848,119775,11186770,33873,1769248,0,1
192203,113709,10581188,32203,1683234,0,1
374406,186981,16987945,64748,2768277,0,1
317340,118258,10820955,58019,1763689,0,1
500902,185771,16968350,91396,2761867,0,1
464851,183604,16984115,90653,2740728,0,1
293126,116814,10858061,57738,1752661,0,1
486981,185746,16964618,91565,2747454,0,1
500638,185671,16981783,91343,2754398,0,1
304532,123896,10879670,51946,1686332,0,1
529497,307509,22437297,68863,2874971,0,1
587063,190709,11394542,92985,819594,0,1
337150,114892,11065087,52210,2098089,0,1
401563,228094,16991672,51627,2142412,0,1
446782,260585,21974982,66564,3532244,0,1
311224,183520,16973110,49274,2938642,0,1
490287,233655,21417519,84201,3636011,0,1
332799,123283,11187942,60515,1836136,0,1
628679,238475,22203987,117197,3545498,0,1
429192,171185,16992306,84189,2538485,0,1
146781,58319,5702815,28556,869651,0,1
316185,121832,11382638,59998,1813283,0,1
323792,119845,10590483,59077,1789588,0,1
517327,190374,16843340,94188,2824866,0,1
996362,335293,22284669,164170,1483614,0,1
445289,148529,11400350,69153,1935039,0,1
628758,204197,21515123,100283,2508229,0,1
450940,243574,22415982,72602,3592773,0,1
402193,238651,21522286,67792,3511777,0,1
385257,230539,17000966,49474,2688843,0,1
611536,275422,21935706,94140,3529443,0,1
646572,240043,21479990,118025,3567369,0,1
278502,110219,11124680,54116,1637088,0,1
143605,56940,5682918,27918,849862,0,1
550532,220523,21427570,108418,3233399,0,1
657516,244798,22395538,120540,3615969,0,1
440303,166525,17008202,76513,3375258,0,1
646990,208575,21978052,101894,2593125,0,1
408275,233115,16957270,52700,2170664,0,1
361530,206010,16969689,51007,2553065,0,1
304641,182225,16988739,48522,2912333,0,1
107344,61396,5794603,16582,990857,0,1
191737,115241,10873495,30972,1861947,0,1
601524,239528,21830142,108345,3594242,0,1
335363,123904,11377938,60927,1849099,0,1
305607,114023,10868082,55984,1740756,0,1
279615,112954,11026904,55441,1676954,0,1
426567,170452,16951526,83659,2520599,0,1
483745,182779,16984379,88939,2724494,0,1
316919,117792,10851387,58183,1764898,0,1
582466,205774,16975222,100831,2031930,0,1
1059692,346016,22459632,169784,1710561,0,1
583437,196579,21923875,92544,3198084,0,1
431686,142995,11166762,70468,1052503,0,1
733664,293413,21978994,121541,2552835,0,1
310508,181622,16993923,51570,2690272,0,1
421668,242469,21983898,71098,3543591,0,1
506211,187627,16968170,92240,2789340,0,1
171824,63237,5798176,31063,948848,0,1
318100,118313,10855550,58196,1767009,0,1
464391,184706,16964854,91186,2754238,0,1
299099,119580,10968059,58993,1764580,0,1
324620,124759,11248660,60758,1854112,0,1
318995,118443,10813568,58193,1763235,0,1
501503,185505,16977901,91387,2755543,0,1
402028,226399,16882794,54399,2210187,0,1
910545,353266,22437239,138463,2127822,0,1
259886,91123,10338750,40048,2075435,0,1
615399,216759,21984882,95077,2558005,0,1
400015,227702,17010860,51539,2140844,0,1
432631,251961,21939938,64870,3496740,0,1
208270,120559,11386586,32492,1941323,0,1
192869,114180,10839094,30810,1846283,0,1
417025,183812,16984662,72191,2840589,0,1
635856,236992,21421234,116612,3507294,0,1
580992,228665,22441106,112422,3380483,0,1
126418,48840,4915650,23927,711967,0,1
140226,56747,5674661,27872,849460,0,1
450477,172538,15894558,85060,2547739,0,1
679865,252039,22285628,124658,3746758,0,1
219789,75829,5717126,35788,617735,0,1
463876,159215,10920938,77562,713477,0,1
582918,188011,10799054,93215,781519,0,1
513015,171968,16962402,80139,2779119,0,1
756848,249457,21413841,123167,2102883,0,1
259907,87202,5787442,43272,417767,0,1
508564,248155,21729703,83337,3103771,0,1
309611,181728,16974638,51424,2679031,0,1
465824,233305,21403731,81654,3426061,0,1
331522,122358,11193498,60084,1825135,0,1
641656,242617,22221992,119597,3589441,0,1
466468,185197,16987358,91430,2765414,0,1
643626,246465,21973697,121571,3629660,0,1
525003,194944,16967639,95784,2884499,0,1
576942,294690,22472637,80973,3089797,0,1
687338,266695,16997362,104418,1649651,0,1
681125,226288,21921076,106799,3271555,0,1
508941,219180,21467418,81182,3038485,0,1
206612,119642,10878862,34107,1771364,0,1
420851,244505,22229270,69781,3610346,0,1
418967,218792,16981902,48423,2596368,0,1
492837,204514,16996130,70893,2686648,0,1
320723,119835,10859746,58872,1789155,0,1
497150,184565,16974222,90716,2759656,0,1
426368,170245,17010900,83494,2519004,0,1
268195,108411,10821812,53173,1608103,0,1
468075,178542,16978082,87579,2659663,0,1
499189,185247,16984274,91021,2755203,0,1
150770,56063,5127801,27563,824745,0,1
573328,197883,21906166,92472,3542540,0,1
861549,286712,21721941,141908,1926375,0,1
323173,132507,10590006,51671,1360908,0,1
194577,115241,10794198,32751,1696941,0,1
107640,61741,5785722,17583,916149,0,1
195710,116059,10889082,32847,1716156,0,1
460607,236580,21818778,80301,3482399,0,1
336879,124244,11382174,61020,1854646,0,1
323633,119440,10934631,58685,1778901,0,1
310013,118503,11005488,58374,1770719,0,1
461541,183041,16964194,90427,2730977,0,1
480081,186271,16982642,92041,2771835,0,1
157585,58677,5118670,28847,860245,0,1
671749,250651,21932211,123273,3689211,0,1
551081,307515,22419885,73418,2996403,0,1
473190,176496,11174987,72527,1023303,0,1
425208,142458,11096232,66027,1919294,0,1
323951,105539,11384335,51666,1310869,0,1
292789,94883,10348541,46716,1188986,0,1
250974,122189,11394181,39321,1793416,0,1
202501,120097,10815767,34229,1780847,0,1
325764,188510,17022986,53996,2804573,0,1
476497,285484,21899598,66408,3499493,0,1
461090,224891,16976110,66804,2712184,0,1
500981,185886,16990254,91398,2768212,0,1
597234,228460,21930424,112085,3390875,0,1
258850,102474,10425485,50226,1516655,0,1
256243,103314,10546693,50666,1531929,0,1
476564,180033,16966982,88497,2668297,0,1
498401,184589,16984567,90799,2749779,0,1
263631,101688,10890035,45354,2473501,0,1
478070,155612,16967040,76360,1929164,0,1
682339,227300,17005542,112286,1510360,0,1
510864,216238,16977774,84358,2178243,0,1
394188,234120,21407941,66076,3437178,0,1
208614,121929,11196302,34474,1801146,0,1
590279,242932,22213386,105753,3593281,0,1
656624,246796,22431198,121604,3656625,0,1
601695,238967,21945437,118157,3549464,0,1
299099,115686,10409576,56618,1717320,0,1
665706,248035,21973509,122026,3650867,0,1
456617,216750,16995342,71102,2520323,0,1
699431,322937,21971461,100607,2461896,0,1
777063,256764,22401050,122325,3162480,0,1
319834,103119,11048626,50871,1270552,0,1
448393,245281,22298579,73036,3588952,0,1
214866,124611,11133242,34656,1856871,0,1
94225,52694,4705104,15145,767854,0,1
352075,212096,16850076,52430,2754687,0,1
590056,302542,22462195,81165,3507873,0,1
662787,245892,22408383,121039,3642277,0,1
571072,224402,21485957,110162,3315545,0,1
571594,229341,22414890,111605,3355534,0,1
335016,123346,11389462,60610,1837425,0,1
617794,229081,21530430,112131,3545525,0,1
283328,100692,11331016,45077,2112313,0,1
597704,222250,22198782,94997,2913856,0,1
112902,64167,5787134,18324,951372,0,1
110213,63253,5699215,18107,940568,0,1
204837,121176,10807067,34305,1795029,0,1
97658,55209,4934990,15660,802063,0,1
462966,279918,22293303,68534,3593667,0,1
138660,82938,5814790,15868,890597,0,1
596473,260879,21388568,95785,3403772,0,1
595050,229971,22002550,112940,3395192,0,1
425105,169992,16979358,83306,2512441,0,1
615521,234318,21907885,115094,3447229,0,1
308954,114193,10427834,56129,1702050,0,1
598895,215423,22215514,101234,3944610,0,1
794814,261629,22411571,129175,2266135,0,1
660438,275099,21463618,109529,2574677,0,1
404113,238706,22240374,67474,3501743,0,1
203936,117240,10886790,33268,1738213,0,1
599272,238748,21527106,108108,3502789,0,1
498649,184847,16965686,90916,2747693,0,1
571530,228174,21421232,112747,3387620,0,1
308855,122498,11389664,60616,1835508,0,1
672556,250843,21726937,123367,3685674,0,1
498296,206018,16981838,84678,2716006,0,1
408595,232880,16985798,52848,2210515,0,1
